# REM-INV-4 LIVE grants — captured 2026-09-13T05:44:14.707Z
# [TABLES] grantee	schema	table	privilege  (rows=4133)
create_quotation(p_store_id uuid, p_items jsonb, p_user_id uuid, p_customer_id uuid, p_customer_name text, p_customer_phone text, p_discount_type text, p_discount_value numeric, p_notes text, p_valid_until date)	16482	EXECUTE
create_received_service_v2(p_store_id uuid, p_supplier text, p_total_amount numeric, p_service_type_id uuid, p_service_type_name text, p_service_date date, p_currency text, p_exchange_rate numeric, p_payment_terms_days integer, p_distribution_method text, p_reference_doc text, p_observations text, p_receipt_ids jsonb, p_created_by uuid)	16384	EXECUTE
create_received_service_v2(p_store_id uuid, p_supplier text, p_total_amount numeric, p_service_type_id uuid, p_service_type_name text, p_service_date date, p_currency text, p_exchange_rate numeric, p_payment_terms_days integer, p_distribution_method text, p_reference_doc text, p_observations text, p_receipt_ids jsonb, p_created_by uuid)	16482	EXECUTE
create_sale(p_store_id uuid, p_seller_id uuid, p_total_amount numeric, p_items jsonb, p_subtotal numeric, p_discount_type text, p_discount_value numeric, p_payment_method text, p_tax_amount numeric, p_applied_taxes jsonb, p_transaction_id uuid, p_operation_date timestamp with time zone, p_cash_amount numeric, p_transfer_amount numeric, p_idempotency_key text, p_sale_currency text, p_sale_exchange_rate numeric, p_zelle_amount numeric, p_warehouse_id uuid, p_user_id uuid)	16384	EXECUTE
create_sale(p_store_id uuid, p_seller_id uuid, p_total_amount numeric, p_items jsonb, p_subtotal numeric, p_discount_type text, p_discount_value numeric, p_payment_method text, p_tax_amount numeric, p_applied_taxes jsonb, p_transaction_id uuid, p_operation_date timestamp with time zone, p_cash_amount numeric, p_transfer_amount numeric, p_idempotency_key text, p_sale_currency text, p_sale_exchange_rate numeric, p_zelle_amount numeric, p_warehouse_id uuid, p_user_id uuid)	16481	EXECUTE
create_sale(p_store_id uuid, p_seller_id uuid, p_total_amount numeric, p_items jsonb, p_subtotal numeric, p_discount_type text, p_discount_value numeric, p_payment_method text, p_tax_amount numeric, p_applied_taxes jsonb, p_transaction_id uuid, p_operation_date timestamp with time zone, p_cash_amount numeric, p_transfer_amount numeric, p_idempotency_key text, p_sale_currency text, p_sale_exchange_rate numeric, p_zelle_amount numeric, p_warehouse_id uuid, p_user_id uuid)	16482	EXECUTE
create_sale_v2(p_store_id uuid, p_seller_id uuid, p_items jsonb, p_payment_method text, p_discount_type text, p_discount_value numeric, p_applied_taxes jsonb, p_tax_amount numeric, p_total_amount numeric, p_subtotal numeric, p_cash_amount numeric, p_transfer_amount numeric, p_zelle_amount numeric, p_sale_currency text, p_sale_exchange_rate numeric, p_customer_id uuid, p_customer_name text, p_supervisor_user_id uuid, p_idempotency_key text, p_operation_date timestamp with time zone, p_user_id uuid)	16384	EXECUTE
create_sale_v2(p_store_id uuid, p_seller_id uuid, p_items jsonb, p_payment_method text, p_discount_type text, p_discount_value numeric, p_applied_taxes jsonb, p_tax_amount numeric, p_total_amount numeric, p_subtotal numeric, p_cash_amount numeric, p_transfer_amount numeric, p_zelle_amount numeric, p_sale_currency text, p_sale_exchange_rate numeric, p_customer_id uuid, p_customer_name text, p_supervisor_user_id uuid, p_idempotency_key text, p_operation_date timestamp with time zone, p_user_id uuid)	16481	EXECUTE
create_sale_v2(p_store_id uuid, p_seller_id uuid, p_items jsonb, p_payment_method text, p_discount_type text, p_discount_value numeric, p_applied_taxes jsonb, p_tax_amount numeric, p_total_amount numeric, p_subtotal numeric, p_cash_amount numeric, p_transfer_amount numeric, p_zelle_amount numeric, p_sale_currency text, p_sale_exchange_rate numeric, p_customer_id uuid, p_customer_name text, p_supervisor_user_id uuid, p_idempotency_key text, p_operation_date timestamp with time zone, p_user_id uuid)	16482	EXECUTE
create_store_with_membership(p_name text, p_address text, p_created_by uuid, p_max_stores integer, p_logo_url text, p_reeup text, p_nit text, p_bank_account text, p_phone text, p_email text, p_slug text, p_plantilla text, p_signature_url text, p_stamp_url text, p_latitude double precision, p_longitude double precision, p_tenant_id uuid)	16384	EXECUTE
create_store_with_membership(p_name text, p_address text, p_created_by uuid, p_max_stores integer, p_logo_url text, p_reeup text, p_nit text, p_bank_account text, p_phone text, p_email text, p_slug text, p_plantilla text, p_signature_url text, p_stamp_url text, p_latitude double precision, p_longitude double precision, p_tenant_id uuid)	16482	EXECUTE
create_transfer(p_origin_store_id uuid, p_destination_store_id uuid, p_items jsonb, p_notes text, p_transaction_id uuid, p_operation_date timestamp with time zone, p_user_id uuid)	16384	EXECUTE
create_transfer(p_origin_store_id uuid, p_destination_store_id uuid, p_items jsonb, p_notes text, p_transaction_id uuid, p_operation_date timestamp with time zone, p_user_id uuid)	16481	EXECUTE
create_transfer(p_origin_store_id uuid, p_destination_store_id uuid, p_items jsonb, p_notes text, p_transaction_id uuid, p_operation_date timestamp with time zone, p_user_id uuid)	16482	EXECUTE
create_vale_salida(p_store_id uuid, p_items jsonb, p_production_order_id uuid, p_notes text, p_idempotency_key text, p_user_id uuid)	16384	EXECUTE
create_vale_salida(p_store_id uuid, p_items jsonb, p_production_order_id uuid, p_notes text, p_idempotency_key text)	16384	EXECUTE
create_vale_salida(p_store_id uuid, p_items jsonb, p_production_order_id uuid, p_notes text, p_idempotency_key text)	16482	EXECUTE
create_vale_salida(p_store_id uuid, p_items jsonb, p_production_order_id uuid, p_notes text, p_idempotency_key text, p_user_id uuid)	16482	EXECUTE
current_user_store_id()	16384	EXECUTE
current_user_store_id()	16481	EXECUTE
current_user_store_id()	16482	EXECUTE
current_user_store_ids()	16384	EXECUTE
current_user_store_ids()	16481	EXECUTE
current_user_store_ids()	16482	EXECUTE
current_user_tenant_id()	16384	EXECUTE
current_user_tenant_id()	16480	EXECUTE
current_user_tenant_id()	16481	EXECUTE
current_user_tenant_id()	16482	EXECUTE
date_dist(date, date)	10	EXECUTE
date_dist(date, date)	16384	EXECUTE
date_dist(date, date)	16480	EXECUTE
date_dist(date, date)	16481	EXECUTE
date_dist(date, date)	16482	EXECUTE
deduct_stock(p_store_id uuid, p_product_id uuid, p_quantity numeric)	16384	EXECUTE
deduct_stock(p_store_id uuid, p_product_id uuid, p_quantity numeric)	16482	EXECUTE
detect_orphan_users()	16384	EXECUTE
detect_orphan_users()	16482	EXECUTE
discover_backup_tables()	16384	EXECUTE
discover_backup_tables()	16481	EXECUTE
discover_backup_tables()	16482	EXECUTE
distribute_service_cost_v2(p_service_id uuid, p_user_id uuid)	16384	EXECUTE
distribute_service_cost_v2(p_service_id uuid, p_user_id uuid)	16482	EXECUTE
duplicate_inventory_adjustment(p_original_id uuid, p_user_id uuid)	16384	EXECUTE
duplicate_inventory_adjustment(p_original_id uuid, p_user_id uuid)	16482	EXECUTE
duplicate_inventory_adjustment_v2(p_original_id uuid, p_user_id uuid)	16384	EXECUTE
duplicate_inventory_adjustment_v2(p_original_id uuid, p_user_id uuid)	16482	EXECUTE
enforce_encargado_store_limit()	16384	EXECUTE
enforce_encargado_store_limit()	16481	EXECUTE
enforce_encargado_store_limit()	16482	EXECUTE
enforce_encargado_user_limit()	16384	EXECUTE
enforce_encargado_user_limit()	16481	EXECUTE
enforce_encargado_user_limit()	16482	EXECUTE
enforce_ledger_append_only()	16384	EXECUTE
enforce_ledger_append_only()	16482	EXECUTE
ensure_fiscal_period(p_store_id uuid, p_year integer, p_month integer)	16384	EXECUTE
ensure_fiscal_period(p_store_id uuid, p_year integer, p_month integer)	16482	EXECUTE
ensure_product_barcode()	16384	EXECUTE
ensure_product_barcode()	16482	EXECUTE
float4_dist(real, real)	10	EXECUTE
float4_dist(real, real)	16384	EXECUTE
float4_dist(real, real)	16480	EXECUTE
float4_dist(real, real)	16481	EXECUTE
float4_dist(real, real)	16482	EXECUTE
float8_dist(double precision, double precision)	10	EXECUTE
float8_dist(double precision, double precision)	16384	EXECUTE
float8_dist(double precision, double precision)	16480	EXECUTE
float8_dist(double precision, double precision)	16481	EXECUTE
float8_dist(double precision, double precision)	16482	EXECUTE
fn_generate_physical_count_number()	16384	EXECUTE
fn_generate_physical_count_number()	16481	EXECUTE
fn_generate_physical_count_number()	16482	EXECUTE
fn_log_system_health(p_payload jsonb)	16384	EXECUTE
fn_log_system_health(p_payload jsonb)	16482	EXECUTE
fn_maintain_product_completeness()	16384	EXECUTE
fn_maintain_product_completeness()	16481	EXECUTE
fn_maintain_product_completeness()	16482	EXECUTE
fn_process_receipt(p_items jsonb, p_user_id uuid, p_reference text)	16384	EXECUTE
fn_process_receipt(p_items jsonb, p_user_id uuid, p_store_id uuid, p_reference text)	16384	EXECUTE
fn_process_receipt(p_items jsonb, p_user_id uuid, p_reference text)	16482	EXECUTE
fn_process_receipt(p_items jsonb, p_user_id uuid, p_store_id uuid, p_reference text)	16482	EXECUTE
fn_process_sale(p_items jsonb, p_cashier_id uuid, p_payment_method text)	16384	EXECUTE
fn_process_sale(p_items jsonb, p_cashier_id uuid, p_payment_method text)	16482	EXECUTE
fn_recalc_wac(p_store_id uuid, p_product_id uuid, p_event text, p_qty_in numeric, p_uc_in numeric, p_source_ref jsonb)	16384	EXECUTE
fn_recalc_wac(p_store_id uuid, p_product_id uuid, p_event text, p_qty_in numeric, p_uc_in numeric, p_source_ref jsonb)	16482	EXECUTE
fn_sync_inventory_on_movement()	16384	EXECUTE
fn_sync_inventory_on_movement()	16482	EXECUTE
fn_sync_profile_role()	16384	EXECUTE
fn_sync_profile_role()	16481	EXECUTE
fn_sync_profile_role()	16482	EXECUTE
fn_update_inventory_on_movement()	16384	EXECUTE
fn_update_inventory_on_movement()	16481	EXECUTE
fn_update_inventory_on_movement()	16482	EXECUTE
fn_validate_document_transition()	16384	EXECUTE
fn_validate_document_transition()	16481	EXECUTE
fn_validate_document_transition()	16482	EXECUTE
fn_void_receipt(p_receipt_id uuid, p_user_id uuid)	16384	EXECUTE
fn_void_receipt(p_receipt_id uuid, p_user_id uuid)	16482	EXECUTE
gbt_bit_compress(internal)	10	EXECUTE
gbt_bit_compress(internal)	16384	EXECUTE
gbt_bit_compress(internal)	16480	EXECUTE
gbt_bit_compress(internal)	16481	EXECUTE
gbt_bit_compress(internal)	16482	EXECUTE
gbt_bit_consistent(internal, bit, smallint, oid, internal)	10	EXECUTE
gbt_bit_consistent(internal, bit, smallint, oid, internal)	16384	EXECUTE
gbt_bit_consistent(internal, bit, smallint, oid, internal)	16480	EXECUTE
gbt_bit_consistent(internal, bit, smallint, oid, internal)	16481	EXECUTE
gbt_bit_consistent(internal, bit, smallint, oid, internal)	16482	EXECUTE
gbt_bit_penalty(internal, internal, internal)	10	EXECUTE
gbt_bit_penalty(internal, internal, internal)	16384	EXECUTE
gbt_bit_penalty(internal, internal, internal)	16480	EXECUTE
gbt_bit_penalty(internal, internal, internal)	16481	EXECUTE
gbt_bit_penalty(internal, internal, internal)	16482	EXECUTE
gbt_bit_picksplit(internal, internal)	10	EXECUTE
gbt_bit_picksplit(internal, internal)	16384	EXECUTE
gbt_bit_picksplit(internal, internal)	16480	EXECUTE
gbt_bit_picksplit(internal, internal)	16481	EXECUTE
gbt_bit_picksplit(internal, internal)	16482	EXECUTE
gbt_bit_same(gbtreekey_var, gbtreekey_var, internal)	10	EXECUTE
gbt_bit_same(gbtreekey_var, gbtreekey_var, internal)	16384	EXECUTE
gbt_bit_same(gbtreekey_var, gbtreekey_var, internal)	16480	EXECUTE
gbt_bit_same(gbtreekey_var, gbtreekey_var, internal)	16481	EXECUTE
gbt_bit_same(gbtreekey_var, gbtreekey_var, internal)	16482	EXECUTE
gbt_bit_union(internal, internal)	10	EXECUTE
gbt_bit_union(internal, internal)	16384	EXECUTE
gbt_bit_union(internal, internal)	16480	EXECUTE
gbt_bit_union(internal, internal)	16481	EXECUTE
gbt_bit_union(internal, internal)	16482	EXECUTE
gbt_bool_compress(internal)	10	EXECUTE
gbt_bool_compress(internal)	16384	EXECUTE
gbt_bool_compress(internal)	16480	EXECUTE
gbt_bool_compress(internal)	16481	EXECUTE
gbt_bool_compress(internal)	16482	EXECUTE
gbt_bool_consistent(internal, boolean, smallint, oid, internal)	10	EXECUTE
gbt_bool_consistent(internal, boolean, smallint, oid, internal)	16384	EXECUTE
gbt_bool_consistent(internal, boolean, smallint, oid, internal)	16480	EXECUTE
gbt_bool_consistent(internal, boolean, smallint, oid, internal)	16481	EXECUTE
gbt_bool_consistent(internal, boolean, smallint, oid, internal)	16482	EXECUTE
gbt_bool_fetch(internal)	10	EXECUTE
gbt_bool_fetch(internal)	16384	EXECUTE
gbt_bool_fetch(internal)	16480	EXECUTE
gbt_bool_fetch(internal)	16481	EXECUTE
gbt_bool_fetch(internal)	16482	EXECUTE
gbt_bool_penalty(internal, internal, internal)	10	EXECUTE
gbt_bool_penalty(internal, internal, internal)	16384	EXECUTE
gbt_bool_penalty(internal, internal, internal)	16480	EXECUTE
gbt_bool_penalty(internal, internal, internal)	16481	EXECUTE
gbt_bool_penalty(internal, internal, internal)	16482	EXECUTE
gbt_bool_picksplit(internal, internal)	10	EXECUTE
gbt_bool_picksplit(internal, internal)	16384	EXECUTE
gbt_bool_picksplit(internal, internal)	16480	EXECUTE
gbt_bool_picksplit(internal, internal)	16481	EXECUTE
gbt_bool_picksplit(internal, internal)	16482	EXECUTE
gbt_bool_same(gbtreekey2, gbtreekey2, internal)	10	EXECUTE
gbt_bool_same(gbtreekey2, gbtreekey2, internal)	16384	EXECUTE
gbt_bool_same(gbtreekey2, gbtreekey2, internal)	16480	EXECUTE
gbt_bool_same(gbtreekey2, gbtreekey2, internal)	16481	EXECUTE
gbt_bool_same(gbtreekey2, gbtreekey2, internal)	16482	EXECUTE
gbt_bool_union(internal, internal)	10	EXECUTE
gbt_bool_union(internal, internal)	16384	EXECUTE
gbt_bool_union(internal, internal)	16480	EXECUTE
gbt_bool_union(internal, internal)	16481	EXECUTE
gbt_bool_union(internal, internal)	16482	EXECUTE
gbt_bpchar_compress(internal)	10	EXECUTE
gbt_bpchar_compress(internal)	16384	EXECUTE
gbt_bpchar_compress(internal)	16480	EXECUTE
gbt_bpchar_compress(internal)	16481	EXECUTE
gbt_bpchar_compress(internal)	16482	EXECUTE
gbt_bpchar_consistent(internal, character, smallint, oid, internal)	10	EXECUTE
gbt_bpchar_consistent(internal, character, smallint, oid, internal)	16384	EXECUTE
gbt_bpchar_consistent(internal, character, smallint, oid, internal)	16480	EXECUTE
gbt_bpchar_consistent(internal, character, smallint, oid, internal)	16481	EXECUTE
gbt_bpchar_consistent(internal, character, smallint, oid, internal)	16482	EXECUTE
gbt_bytea_compress(internal)	10	EXECUTE
gbt_bytea_compress(internal)	16384	EXECUTE
gbt_bytea_compress(internal)	16480	EXECUTE
gbt_bytea_compress(internal)	16481	EXECUTE
gbt_bytea_compress(internal)	16482	EXECUTE
gbt_bytea_consistent(internal, bytea, smallint, oid, internal)	10	EXECUTE
gbt_bytea_consistent(internal, bytea, smallint, oid, internal)	16384	EXECUTE
gbt_bytea_consistent(internal, bytea, smallint, oid, internal)	16480	EXECUTE
gbt_bytea_consistent(internal, bytea, smallint, oid, internal)	16481	EXECUTE
gbt_bytea_consistent(internal, bytea, smallint, oid, internal)	16482	EXECUTE
gbt_bytea_penalty(internal, internal, internal)	10	EXECUTE
gbt_bytea_penalty(internal, internal, internal)	16384	EXECUTE
gbt_bytea_penalty(internal, internal, internal)	16480	EXECUTE
gbt_bytea_penalty(internal, internal, internal)	16481	EXECUTE
gbt_bytea_penalty(internal, internal, internal)	16482	EXECUTE
gbt_bytea_picksplit(internal, internal)	10	EXECUTE
gbt_bytea_picksplit(internal, internal)	16384	EXECUTE
gbt_bytea_picksplit(internal, internal)	16480	EXECUTE
gbt_bytea_picksplit(internal, internal)	16481	EXECUTE
gbt_bytea_picksplit(internal, internal)	16482	EXECUTE
gbt_bytea_same(gbtreekey_var, gbtreekey_var, internal)	10	EXECUTE
gbt_bytea_same(gbtreekey_var, gbtreekey_var, internal)	16384	EXECUTE
gbt_bytea_same(gbtreekey_var, gbtreekey_var, internal)	16480	EXECUTE
gbt_bytea_same(gbtreekey_var, gbtreekey_var, internal)	16481	EXECUTE
gbt_bytea_same(gbtreekey_var, gbtreekey_var, internal)	16482	EXECUTE
gbt_bytea_union(internal, internal)	10	EXECUTE
gbt_bytea_union(internal, internal)	16384	EXECUTE
gbt_bytea_union(internal, internal)	16480	EXECUTE
gbt_bytea_union(internal, internal)	16481	EXECUTE
gbt_bytea_union(internal, internal)	16482	EXECUTE
gbt_cash_compress(internal)	10	EXECUTE
gbt_cash_compress(internal)	16384	EXECUTE
gbt_cash_compress(internal)	16480	EXECUTE
gbt_cash_compress(internal)	16481	EXECUTE
gbt_cash_compress(internal)	16482	EXECUTE
gbt_cash_consistent(internal, money, smallint, oid, internal)	10	EXECUTE
gbt_cash_consistent(internal, money, smallint, oid, internal)	16384	EXECUTE
gbt_cash_consistent(internal, money, smallint, oid, internal)	16480	EXECUTE
gbt_cash_consistent(internal, money, smallint, oid, internal)	16481	EXECUTE
gbt_cash_consistent(internal, money, smallint, oid, internal)	16482	EXECUTE
gbt_cash_distance(internal, money, smallint, oid, internal)	10	EXECUTE
